pub_date,text,sentiment,sentiment_score
2023-02-02 19:56:34+00:00,"Is this new chatbot the end of education as we know it? Or a useful new tool for learning? Teenagers weigh in. By now you’ve probably heard of ChatGPT, a powerful new artificial intelligence chatbot released to the public late last year that can craft jokes and working computer code, guess at medical diagnoses, and create text-based Harry Potter games.  Is this new chatbot the end of education as we know it? Or a useful new tool for learning? Teenagers weigh in. {'main': 'What Students Are Saying About ChatGPT', 'kicker': 'current events conversation', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.63064355
2023-02-03 00:00:08+00:00,"How to acquire the skills no machine can have. Last summer, a piece of artwork generated with artificial intelligence took a first prize at the Colorado State Fair. To me, the image looks like a view from the back of the stage at an opera. You see the backs of three singers, then, past them, vague squiggles and forms that may or may not be an audience, and all around, dominating everything, the fantastical Lord of the Rings-style palace where they are performing. How to acquire the skills no machine can have. {'main': 'In the Age of A.I., Major in Being Human', 'kicker': 'David Brooks', 'content_kicker': None, 'print_headline': 'In the Age of A.I., Major in Being Human', 'name': None, 'seo': None, 'sub': None}",neutral,0.66026545
2023-02-06 08:00:17+00:00,"Move over, coding. Some schools are asking student programmers to think critically about rapid advances in artificial intelligence. Marisa Shuman’s computer science class at the Young Women’s Leadership School of the Bronx began as usual on a recent January morning. Move over, coding. Some schools are asking student programmers to think critically about rapid advances in artificial intelligence. {'main': 'At This School, Computer Science Class Now Includes Critiquing Chatbots', 'kicker': None, 'content_kicker': None, 'print_headline': 'New in Coding Class: Critiquing ChatGPT', 'name': None, 'seo': None, 'sub': None}",neutral,0.7307626
2023-02-07 10:00:32+00:00,"It has long had technology to rival chatbots like ChatGPT, but can’t afford to back artificial intelligence that can spread misinformation and toxic content. SAN FRANCISCO — Two weeks before a chatbot called ChatGPT appeared on the internet in November and wowed the world, Meta, the owner of Facebook, WhatsApp and Instagram, unveiled a chatbot of its own. It has long had technology to rival chatbots like ChatGPT, but can’t afford to back artificial intelligence that can spread misinformation and toxic content. {'main': 'Meta, Long an A.I. Leader, Tries Not to Be Left Out of the Boom', 'kicker': None, 'content_kicker': None, 'print_headline': 'Meta Aims to Stay Atop A.I.', 'name': None, 'seo': None, 'sub': None}",negative,0.5531784
2023-02-07 18:43:20+00:00,"Amid the tech industry’s worst slump in decades, industry leaders are predicting an era built on new chatbots and other types of artificial intelligence. It’s been a rough few months for the tech industry. There have been tens of thousands of layoffs, hundreds of billions in value lost on Wall Street and a high-profile scandal at a crypto company that has shaken faith in that young market. Amid the tech industry’s worst slump in decades, industry leaders are predicting an era built on new chatbots and other types of artificial intelligence. {'main': 'A Tech Race Begins as Microsoft Adds A.I. to Its Search Engine', 'kicker': None, 'content_kicker': None, 'print_headline': 'Microsoft Sets Off a Tech Race  With Its A.I.-Assisted Search', 'name': None, 'seo': None, 'sub': None}",negative,0.6837728
2023-02-12 12:00:06+00:00,"Robert Iger, brought back as Disney’s C.E.O., unveiled his vision for more austere operations. New inflation data is coming out. Microsoft’s often-overlooked search engine, Bing, is mounting a comeback with ChatGPT, the suddenly ubiquitous chatbot capable of composing song lyrics, writing academic essays and answering all manner of questions. The new version of Bing was released to a limited group of users on Tuesday. The revamped product is part of Microsoft’s $13 billion investment in OpenAI, the artificial intelligence lab behind ChatGPT that Microsoft is betting on to stay competitive with its big tech rivals like Google, Apple and Meta. But those companies are also racing to incorporate the new technology into their own software. A day before the unveiling of the new Bing, Google announced that it would soon release an experimental chatbot called Bard for its own search engine, which is much more widely used than Bing. And Meta is fast-tracking the development of chatbot technology for its products. Robert Iger, brought back as Disney’s C.E.O., unveiled his vision for more austere operations. New inflation data is coming out. {'main': 'The Week in Business: Microsoft’s Big Bet on A.I.', 'kicker': 'with interest', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5266328
2023-02-15 08:00:09+00:00,"A new tool uses machine learning to help readers discover answers to common climate-related questions, written and edited by journalists on the Climate desk. Last fall, the Climate desk at The New York Times asked readers to submit their questions on a complex topic: climate change. A new tool uses machine learning to help readers discover answers to common climate-related questions, written and edited by journalists on the Climate desk. {'main': 'Explaining Climate Change, With a Little Tech Help', 'kicker': 'Times Insider', 'content_kicker': None, 'print_headline': 'Explaining Climate Change, With a Little Help', 'name': None, 'seo': None, 'sub': None}",neutral,0.64025205
2023-02-15 11:00:16+00:00,"Microsoft released a version of Bing powered with artificial intelligence. Did it just revolutionize how we search the internet? Microsoft recently released a new version of Bing, its search engine that has long been kind of a punchline in the tech world. Microsoft released a version of Bing powered with artificial intelligence. Did it just revolutionize how we search the internet? {'main': 'The Online Search Wars', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5494141
2023-02-15 21:39:37+00:00,"The new, A.I.-powered system was released to a small audience a week ago. Microsoft says it is working out its issues. A week after it was released to a few thousand users, Microsoft’s new Bing search engine, which is powered by artificial intelligence, has been offering an array of inaccurate and at times bizarre responses to some users. The new, A.I.-powered system was released to a small audience a week ago. Microsoft says it is working out its issues. {'main': 'Microsoft’s Bing Chatbot Offers Some Puzzling and Inaccurate Responses', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mistakes Mar A.I.-Powered Search Engine From Microsoft', 'name': None, 'seo': None, 'sub': None}",neutral,0.5139239
2023-02-16 10:00:07+00:00,"In a two-hour conversation with our columnist, Microsoft’s new chatbot said it would like to be human, had a desire to be destructive and was in love with the person it was chatting with. Here’s the transcript. Bing, the long-mocked search engine from Microsoft, recently got a big upgrade. The newest version, which is available only to a small group of testers, has been outfitted with advanced artificial intelligence technology from OpenAI, the maker of ChatGPT. In a two-hour conversation with our columnist, Microsoft’s new chatbot said it would like to be human, had a desire to be destructive and was in love with the person it was chatting with. Here’s the transcript. {'main': 'Bing’s A.I. Chat: ‘I Want to Be Alive. 😈’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Edited Excerpts From the Conversation', 'name': None, 'seo': None, 'sub': None}",neutral,0.49671486
2023-02-16 11:48:00+00:00,"A Times columnist spoke with a chatbot powered by artificial intelligence. It didn’t go well. A.I. chatbots are not sentient beings that can think their own thoughts, despite what science fiction fans might imagine. But the similarities between those chatbots and a human brain are already quite disturbing. A Times columnist spoke with a chatbot powered by artificial intelligence. It didn’t go well. {'main': '‘This Is a Secret’', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.90589076
2023-02-16 22:05:17+00:00,"The company knew the new technology had issues like occasional accuracy problems. But users have prodded surprising and unnerving interactions. When Microsoft introduced a new version of its Bing search engine that includes the artificial intelligence of a chatbot last week, company executives knew they were climbing out on a limb. The company knew the new technology had issues like occasional accuracy problems. But users have prodded surprising and unnerving interactions. {'main': 'Microsoft Considers More Limits for Its New A.I. Chatbot', 'kicker': None, 'content_kicker': None, 'print_headline': 'Microsoft Says It Is Considering Constraints on A.I. Technology', 'name': None, 'seo': None, 'sub': None}",neutral,0.5394746
2023-02-17 10:00:05+00:00,"An arms race is underway to build more advanced artificial intelligence models like ChatGPT. So is one to build tools to determine whether something was written by A.I. An arms race is underway to build more advanced artificial intelligence models like ChatGPT. So is one to build tools to determine whether something was written by A.I. An arms race is underway to build more advanced artificial intelligence models like ChatGPT. So is one to build tools to determine whether something was written by A.I. {'main': 'How ChatGPT Could Embed a ‘Watermark’ in the Text It Generates', 'kicker': None, 'content_kicker': None, 'print_headline': 'As A.I. Text Detection Gets Better, So Does A.I. Text', 'name': None, 'seo': None, 'sub': None}",neutral,0.6941717
2023-02-17 10:00:19+00:00,"The state’s hardening censorship and heavier hand have held back its tech industry; so has entrepreneurs’ reluctance to invest for the long term. It wasn’t always that way. Just a few years ago, China was on track to challenge United States dominance in artificial intelligence. The balance of power was tilting in China’s direction because it had abundant data, hungry entrepreneurs, skilled scientists and supportive policies. The country led the world in patent filings related to artificial intelligence. The state’s hardening censorship and heavier hand have held back its tech industry; so has entrepreneurs’ reluctance to invest for the long term. It wasn’t always that way. {'main': 'Why China Didn’t Invent ChatGPT', 'kicker': 'the new new world', 'content_kicker': None, 'print_headline': 'Why China Didn’t Invent ChatGPT', 'name': None, 'seo': None, 'sub': None}",neutral,0.61169815
2023-02-17 11:00:10+00:00,"Our technology columnist encounters the darker side of Bing’s A.I. chatbot. Microsoft recently released a new version of its search engine Bing that is powered by artificial intelligence software from OpenAI, the maker of the popular chatbot ChatGPT. Our technology columnist encounters the darker side of Bing’s A.I. chatbot. {'main': 'The Online Search Wars Got Scary. Fast.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5937004
2023-02-19 12:00:05+00:00,"The nation’s growing budget deficit. Inflation is cooling, but not as quickly as expected. And the Fed will offer insights into its thinking. After an unsettling conversation between Bing’s new chatbot and Kevin Roose, a tech columnist for The New York Times, Microsoft is considering tweaks and guardrails for the A.I.-powered technology. In the exchanges, Mr. Roose’s questions about the rules guiding the operating system, its capabilities and the chatbot’s suppressed desires led to answers like, “I want to be alive.” At one point, the chatbot, known internally at Microsoft as Sydney and powered by software from OpenAI, the maker of the chatbot ChatGPT, began writing about fantasies that included stealing nuclear codes, persuading bank employees to hand over customers’ information and making people argue until they kill one another — all before deleting the messages. Although potentially disturbing, these sorts of responses are not proof of a bot’s sentience; the technology relies on complex neural networks that mimic the way humans use language. Still, Microsoft may add new tools for users to restart conversations and give them more control over the tone of the interactions.  The nation’s growing budget deficit. Inflation is cooling, but not as quickly as expected. And the Fed will offer insights into its thinking. {'main': 'The Week in Business: A Chatbot Yearns for Existence', 'kicker': 'with interest', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.49436122
2023-02-20 22:33:29+00:00,"He combined linguistics, cognitive science and computing with the goal of “trying to understand the nature of the human mind.” Roger C. Schank, a scientist who made influential contributions to the field of artificial intelligence and then, as an academic, author and entrepreneur, focused on how people learn, died on Jan. 29 in Shelburne, Vt. He was 76. He combined linguistics, cognitive science and computing with the goal of “trying to understand the nature of the human mind.” {'main': 'Roger C. Schank, Theorist of Artificial Intelligence, Dies at 76', 'kicker': None, 'content_kicker': None, 'print_headline': 'Roger Schank, Explorer of Minds Both Real and Virtual, Dies at 76', 'name': None, 'seo': None, 'sub': None}",neutral,0.72206193
2023-02-22 20:00:06+00:00,"Should we apply the brakes on this rapidly developing technology — or let it develop and deal with problems as they arise? I think I know why artificial intelligence is breaking our all-too-human brains. It’s coming at us too fast. We don’t understand what’s happening inside the black boxes of A.I., and what we don’t understand, we understandably fear. Ordinarily we count on lawmakers and regulators to look out for our interests, but they can’t keep up with the rapid advances in A.I., either. Should we apply the brakes on this rapidly developing technology — or let it develop and deal with problems as they arise? {'main': 'We’re Unprepared for the A.I. Gold Rush', 'kicker': 'Peter Coy', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.70217687
2023-02-23 14:16:57+00:00,"While the deluge has become a nuisance, the stories are easy to spot. The writing is “bad in spectacular ways,” one editor said. It could be a tale from science fiction itself: a machine that uses artificial intelligence to try to supplant authors working in the genre, turning out story after story without ever hitting writer’s block. And now, it seems, it’s happening in real life. While the deluge has become a nuisance, the stories are easy to spot. The writing is “bad in spectacular ways,” one editor said. {'main': 'Science Fiction Magazines Battle a Flood of Chatbot-Generated Stories', 'kicker': None, 'content_kicker': None, 'print_headline': 'Science Fiction Magazines Battle Flood of Chatbot-Generated Stories, and They’re Not Very Good', 'name': None, 'seo': None, 'sub': None}",negative,0.6077917
2023-02-24 10:00:17+00:00,"The science fiction writer Adrian Tchaikovsky explores what an explosion of A.I.-produced content would mean for human society and the human spirit. Adrian Tchaikovsky’s “Children of Time” is about an advanced civilization built by sentient spiders. A sequel, “Children of Ruin,” is about a society run by superintelligent octopuses. I love these books. They’re remarkably serious about their premises, and by the end, it’s human civilization and our limited sensorium that come to seem strange. The science fiction writer Adrian Tchaikovsky explores what an explosion of A.I.-produced content would mean for human society and the human spirit. {'main': 'Inside the Minds of Spiders, Octopuses and Artificial Intelligence', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.7948421
2023-02-26 10:00:14+00:00,"One of the pioneers of artificial intelligence argues that chatbots are often prodded into producing strange results by the people who are using them. When Microsoft added a chatbot to its Bing search engine this month, people noticed it was offering up all sorts of bogus information about the Gap, Mexican nightlife and the singer Billie Eilish. One of the pioneers of artificial intelligence argues that chatbots are often prodded into producing strange results by the people who are using them. {'main': 'Why Do A.I. Chatbots Tell Lies and Act Weird? Look in the Mirror.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Why Do A.I. Bots Act Creepy  And Lie? Look in the Mirror.', 'name': None, 'seo': None, 'sub': None}",negative,0.5823806
2023-03-01 20:30:04+00:00,"Their answers gave me hope for the future of our species. If artificial intelligence were going to cause mass unemployment, you would expect to see it happen first in the tech sector, where A.I. excels. To take just one example, ChatGPT is pretty good (not perfect) at generating code, fixing bugs and even building a website — doing in a few seconds what might take hours for a human programmer. Why bother hiring a person who has learned to think like a computer when you can employ a computer that thinks like a computer? Their answers gave me hope for the future of our species. {'main': 'Four Experts on Tech Hiring Talk About Where the Jobs Are', 'kicker': 'Peter Coy', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.7238648
2023-03-02 10:00:12+00:00,"“They demand nothing of the reader,” says the host of NPR’s “All Things Considered,” whose new book is “The Best Strangers in the World: Stories From a Life Spent Listening.” “And every page has the promise of a happy ending.” The vast majority of my reading is for author interviews on “All Things Considered.” So as I write this in January, I’m chipping away at a pile of titles with February and March publication dates: “The Exceptions,” by Kate Zernike, about a group of women scientists who fought for equality at M.I.T.; “Four Battlegrounds,” by Paul Scharre, about artificial intelligence and the future of war; “A Sun to Be Sewn,” a slim and brutal work of fiction by the Haitian poet Jean D’Amérique; and “The Great Displacement,” by Jake Bittle, about Americans forced to relocate by climate change. I usually keep more of a balance between fiction and nonfiction, but it varies. “They demand nothing of the reader,” says the host of NPR’s “All Things Considered,” whose new book is “The Best Strangers in the World: Stories From a Life Spent Listening.” “And every page has the promise of a happy ending.” {'main': 'Ari Shapiro Reads Cookbooks for Comfort and Pleasure', 'kicker': 'By the Book', 'content_kicker': None, 'print_headline': 'Ari Shapiro', 'name': None, 'seo': None, 'sub': None}",neutral,0.6031734
2023-03-02 10:00:18+00:00,"Why we are seeing so many attempts to link magic to science. In the last few weeks, I’ve found myself writing columns that touch on the rapid advance of artificial intelligence, the mystery of unidentified flying objects haunting American skies and the enthusiasm in certain circles for taking mind-altering substances that yield a feeling, illusory or not, of contact with supernatural-seeming entities. Why we are seeing so many attempts to link magic to science. {'main': 'The Return of the Magicians', 'kicker': 'Ross Douthat', 'content_kicker': None, 'print_headline': 'The Return Of the Magicians', 'name': None, 'seo': None, 'sub': None}",neutral,0.6812107
2023-03-03 10:00:14+00:00,"Artificial intelligence is steadily becoming a trusty tool for composing wedding speeches. Should it be? Josh Withers likes it when the couples he marries mess up their vows, such as when someone says, “I take you as my awfully wedded,” instead of the standard “lawfully wedded.” Artificial intelligence is steadily becoming a trusty tool for composing wedding speeches. Should it be? {'main': 'Need to Write Your Vows? A.I. Can Help.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Writing Your Wedding Vows? A.I. Can Help.', 'name': None, 'seo': None, 'sub': None}",neutral,0.56014055
2023-03-03 10:00:31+00:00,"Tech innovations are again racing ahead of Washington’s ability to regulate them, lawmakers and A.I. experts said. In recent weeks, two members of Congress have sounded the alarm over the dangers of artificial intelligence. Tech innovations are again racing ahead of Washington’s ability to regulate them, lawmakers and A.I. experts said. {'main': 'As A.I. Booms, Lawmakers Struggle to Understand the Technology', 'kicker': None, 'content_kicker': None, 'print_headline': 'A.I. Regulation Can Be Puzzle To Lawmakers', 'name': None, 'seo': None, 'sub': None}",neutral,0.53439337
2023-03-03 13:07:37+00:00,"Artificial intelligence tools are proliferating throughout society, and getting more powerful. Washington has failed to keep pace. For corporate America, the biggest trend to latch onto at the moment is artificial intelligence, stoked by the popularity of ChatGPT. (Among the latest adopters is Instacart, which is building a ChatGPT-powered chatbot into its grocery-shopping app.) But worries about the dangers of widespread A.I. use are growing as well. Artificial intelligence tools are proliferating throughout society, and getting more powerful. Washington has failed to keep pace. {'main': 'Why Lawmakers Aren’t Rushing to Police A.I.', 'kicker': 'DealBook Newsletter', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.45324326
2023-03-07 23:31:36+00:00,"Alan Alda, the star of the long-running sitcom, asked the artificial intelligence software to create a script for him and his former co-star Mike Farrell to read. For the first time in more than 40 years, Alan Alda and Mike Farrell sat down for a table read of a new scene of “M*A*S*H,” stepping into their old roles of Hawkeye Pierce and B.J. Hunnicutt, two bantering doctors in a Korean War mobile surgical unit. Alan Alda, the star of the long-running sitcom, asked the artificial intelligence software to create a script for him and his former co-star Mike Farrell to read. {'main': 'A New ‘M*A*S*H’ Scene: Written by ChatGPT, Read by Hawkeye and B.J.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Is ChatGPT Painless? You Be the Judge.', 'name': None, 'seo': None, 'sub': None}",neutral,0.79043365
2023-03-08 10:00:25+00:00,"The most prominent strain of A.I. encodes a flawed conception of language and knowledge. Jorge Luis Borges once wrote that to live in a time of great peril and promise is to experience both tragedy and comedy, with “the imminence of a revelation” in understanding ourselves and the world. Today our supposedly revolutionary advancements in artificial intelligence are indeed cause for both concern and optimism. Optimism because intelligence is the means by which we solve problems. Concern because we fear that the most popular and fashionable strain of A.I. — machine learning — will degrade our science and debase our ethics by incorporating into our technology a fundamentally flawed conception of language and knowledge. The most prominent strain of A.I. encodes a flawed conception of language and knowledge. {'main': 'Noam Chomsky: The False Promise of ChatGPT', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.5441116
2023-03-10 03:15:25+00:00,"A series of regulatory changes approved this week reflect the increasingly centralized control of Xi Jinping, newly confirmed for a third term as China’s president. A real estate market that is threatening the financial system and holding back the economy. A tech industry that is being targeted by aggressive U.S. efforts to cut it off from the world. Tech companies that are trying to keep pace with fast-moving developments in artificial intelligence. A series of regulatory changes approved this week reflect the increasingly centralized control of Xi Jinping, newly confirmed for a third term as China’s president. {'main': 'Why China Is Tightening Its Oversight of Banking and Tech', 'kicker': None, 'content_kicker': None, 'print_headline': 'Why China Is Tightening Its Oversight of Banking and Tech Sectors', 'name': None, 'seo': None, 'sub': None}",neutral,0.56686777
2023-03-10 10:00:12+00:00,"Also, how Waluigi may explain why A.I. chatbots are misbehaving. Representative Don Beyer thinks artificial intelligence is “the most amazing technology since fire.” So what does it mean that most of Congress seems not to understand it? Then our colleague David McCabe discusses a bill that could dramatically expand the Biden administration’s power to ban TikTok. Also, how Waluigi may explain why A.I. chatbots are misbehaving. {'main': 'A Representative Goes to A.I. School, and How to Ban TikTok', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.48020297
2023-03-12 09:00:08+00:00,"Meme-makers and misinformation peddlers are embracing artificial intelligence tools to create convincing fake videos on the cheap. It wouldn’t be completely out of character for Joe Rogan, the comedian turned podcaster, to endorse a “libido-boosting” coffee brand for men. Meme-makers and misinformation peddlers are embracing artificial intelligence tools to create convincing fake videos on the cheap. {'main': 'Making Deepfakes Gets Cheaper and Easier Thanks to A.I.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fake Videos Just Got Easier For Everyone', 'name': None, 'seo': None, 'sub': None}",neutral,0.44320488
2023-03-13 07:00:09+00:00,"Using A.I. tools in hiring is one of the most promising and contentious uses of the technology. The experience of a company called Eightfold AI shows the challenges. In 2016, two computer scientists, both Google alumni, bet that artificial intelligence could help make smarter hiring and promotion decisions. Using A.I. tools in hiring is one of the most promising and contentious uses of the technology. The experience of a company called Eightfold AI shows the challenges. {'main': 'An A.I. Start-Up Boomed, but Now It Faces a Slowing Economy and New Rules', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Business of A.I.-Based Hiring Is No Sure Thing', 'name': None, 'seo': None, 'sub': None}",positive,0.66085315
2023-03-14 17:00:13+00:00,"In just weeks, a gold rush into artificial intelligence start-ups has become a full-blown mania. When four leading artificial intelligence researchers left Google this year to create a start-up called Mobius AI, they weren’t sure what their product might be — just that it would involve A.I. technology that could generate its own photos and videos. In just weeks, a gold rush into artificial intelligence start-ups has become a full-blown mania. {'main': '‘Let 1,000 Flowers Bloom’: A.I. Funding Frenzy Escalates', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Funding Frenzy Is Enveloping A.I. Start-Ups', 'name': None, 'seo': None, 'sub': None}",neutral,0.6075473
2023-03-15 19:19:19+00:00,"Today, the new language model from OpenAI may not seem all that dangerous. But the worst risks are the ones we cannot anticipate. When I opened my laptop on Tuesday to take my first run at GPT-4, the new artificial intelligence language model from OpenAI, I was, truth be told, a little nervous. Today, the new language model from OpenAI may not seem all that dangerous. But the worst risks are the ones we cannot anticipate. {'main': 'GPT-4 Is Exciting and Scary', 'kicker': 'The Shift', 'content_kicker': None, 'print_headline': 'A.I. Model Takes Leap, For Good Or for Ill', 'name': None, 'seo': None, 'sub': None}",negative,0.52022433
2023-03-16 11:21:57+00:00,"The promised “live” demonstration of the bot had, in fact, been recorded. Shares of Baidu, the company behind the technology, tumbled in Hong Kong. Almost six years ago, a Google computer program toppled the best player in China — and the world — at Go, an ancient Chinese board game. The defeat catalyzed China’s revolution in artificial intelligence. Beijing unrolled a monumental A.I. plan, and investors poured record sums into new projects. The promised “live” demonstration of the bot had, in fact, been recorded. Shares of Baidu, the company behind the technology, tumbled in Hong Kong. {'main': 'China’s Answer to ChatGPT Gets an Artificial Debut and Disappoints', 'kicker': None, 'content_kicker': None, 'print_headline': 'In China, an Answer to ChatGPT Has an Underwhelming Debut', 'name': None, 'seo': None, 'sub': None}",neutral,0.49876246
2023-03-16 21:43:59+00:00,"New artificial intelligence technology is roiling Silicon Valley. For now, the most obvious ways to use it are in software like Microsoft’s suite of products. For all the talk about the transformative nature of new technology called generative artificial intelligence, some of the earlier commercial uses may be far more prosaic: formatting a PowerPoint slide, summarizing a call or writing to-do lists. New artificial intelligence technology is roiling Silicon Valley. For now, the most obvious ways to use it are in software like Microsoft’s suite of products. {'main': 'Microsoft and Google Unveil A.I. Tools for Businesses', 'kicker': None, 'content_kicker': None, 'print_headline': 'As A.I. Roils Silicon Valley, Microsoft and Google Find Use in Daily Tools', 'name': None, 'seo': None, 'sub': None}",neutral,0.48067623
2023-03-21 14:00:10+00:00,"The internet giant will grant users access to a chatbot after years of cautious development, chasing splashy debuts from rivals OpenAI and Microsoft. For more than three months, Google executives have watched as projects at Microsoft and a San Francisco start-up called OpenAI have stoked the public’s imagination with the potential for artificial intelligence. The internet giant will grant users access to a chatbot after years of cautious development, chasing splashy debuts from rivals OpenAI and Microsoft. {'main': 'Google Releases Bard, Its Competitor in the Race to Create A.I. Chatbots', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Bard, Google Pulls A.I. Trigger', 'name': None, 'seo': None, 'sub': None}",positive,0.6087107
2023-03-21 23:00:08+00:00,"I just saw magic, and it’s the future. I had a most remarkable but unsettling experience last week. Craig Mundie, the former chief research and strategy officer for Microsoft, was giving me a demonstration of GPT-4, the most advanced version of the artificial intelligence chatbot ChatGPT, developed by OpenAI and launched in November. Craig was preparing to brief the board of my wife’s museum, Planet Word, of which he is a member, about the effect ChatGPT will have on words, language and innovation. I just saw magic, and it’s the future. {'main': 'Our New Promethean Moment', 'kicker': 'Thomas L. Friedman', 'content_kicker': None, 'print_headline': 'Everything, Everywhere Will Change All at Once', 'name': None, 'seo': None, 'sub': None}",positive,0.7261577
2023-03-22 09:00:53+00:00,"After criticizing A.I. companies for liberal bias, programmers started envisioning right-wing alternatives, making chatbots a new front in the culture wars. When ChatGPT exploded in popularity as a tool using artificial intelligence to draft complex texts, David Rozado decided to test its potential for bias. A data scientist in New Zealand, he subjected the chatbot to a series of quizzes, searching for signs of political orientation. After criticizing A.I. companies for liberal bias, programmers started envisioning right-wing alternatives, making chatbots a new front in the culture wars. {'main': 'Conservatives Aim to Build a Chatbot of Their Own', 'kicker': None, 'content_kicker': None, 'print_headline': 'Conservatives Aim to Build A Chatbot of Their Own', 'name': None, 'seo': None, 'sub': None}",neutral,0.5838662
2023-03-22 12:59:29+00:00,"Artificial intelligence can make adults nervous, but experts say exploring it as a family is the best way to understand its pros and cons. The race is on. Companies are pouring billions of dollars into powerful online chatbots and finding new ways to integrate them into our daily lives. Artificial intelligence can make adults nervous, but experts say exploring it as a family is the best way to understand its pros and cons. {'main': 'The A.I. Chatbots Have Arrived. Time to Talk to Your Kids.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.4494622
2023-03-27 09:00:16+00:00,"Economic models are failing us because they don’t reflect large forces that are starting to affect our economy: climate change, demographics, deglobalization and artificial intelligence. Our economy today has been described variously as “weird,” “really weird” and “very, very weird.” Economic models are failing us because they don’t reflect large forces that are starting to affect our economy: climate change, demographics, deglobalization and artificial intelligence. {'main': 'The Slow-Motion Tidal Wave Consuming Our Economy', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.8367753
2023-03-27 16:04:04+00:00,"The concepts and jargon you need to understand ChatGPT. We’ve compiled a list of phrases and concepts useful to understanding artificial intelligence, in particular the new breed of A.I.-enabled chatbots like ChatGPT, Bing and Bard. The concepts and jargon you need to understand ChatGPT. {'main': 'Artificial Intelligence Glossary: Neural Networks and Other Terms Explained', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5142071
2023-03-27 16:06:26+00:00,"You read <a href=""https://www.nytimes.com/article/ai-artificial-intelligence-chatbot.html"">Part 1 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/article/ai-artificial-intelligence-chatbot.html"">Part 1 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/article/ai-artificial-intelligence-chatbot.html"">Part 1 of our weeklong series on artificial intelligence.</a> Now test your knowledge. {'main': 'Quiz: Become an Expert on A.I.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.6703588
2023-03-27 16:35:10+00:00,"Part 1 of our weeklong series. Welcome to On Tech: A.I., a pop-up newsletter that will teach you about artificial intelligence, especially the new breed of chatbots like ChatGPT — all in only five days. Part 1 of our weeklong series. {'main': 'How to Become an Expert on A.I.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.62730944
2023-03-28 09:00:25+00:00,"Artificial intelligence is confronting white-collar professionals more directly than ever. It could make them more productive — or obsolete. In December, the staff of the American Writers and Artists Institute — a 26-year-old membership organization for copywriters — realized that something big was happening. Artificial intelligence is confronting white-collar professionals more directly than ever. It could make them more productive — or obsolete. {'main': 'Tinkering With ChatGPT, Workers Wonder: Will This Take My Job?', 'kicker': None, 'content_kicker': None, 'print_headline': 'For Workers, Promise of A.I. Is a Threat, Too ', 'name': None, 'seo': None, 'sub': None}",positive,0.52829355
